timer_name,rank,measurement_id,duration_seconds
NativeNUFFT2,0,4,0.048077585
NativeNUFFT2,0,5,0.048019444
NativeNUFFT2,0,6,0.047986516
NativeNUFFT2,0,7,0.048019602
NativeNUFFT2,0,8,0.048015955
NativeNUFFT2,0,9,0.047953973
NativeNUFFT2,0,10,0.047938229
NativeNUFFT2,0,11,0.048084528
NativeNUFFT2,0,12,0.047983732
NativeNUFFT2,0,13,0.048024019
NativeNUFFT2,0,14,0.048057169
NativeNUFFT2,0,15,0.047999507
NativeNUFFT2,0,16,0.047939414
NativeNUFFT2,0,17,0.048031507
NativeNUFFT2,0,18,0.048048178
NativeNUFFT2,0,19,0.048090513
NativeNUFFT2,0,20,0.048107569
NativeNUFFT2,0,21,0.047902902
NativeNUFFT2,0,22,0.048005522
NativeNUFFT2,0,23,0.047983701
NativeNUFFT2,0,24,0.047979253
PrecorrectionNUFFT2,0,0,0.000284633
PrecorrectionNUFFT2,0,1,0.000253625
PrecorrectionNUFFT2,0,2,0.000254041
PrecorrectionNUFFT2,0,3,0.000255385
PrecorrectionNUFFT2,0,4,0.000256057
PrecorrectionNUFFT2,0,5,0.000254009
PrecorrectionNUFFT2,0,6,0.000255769
PrecorrectionNUFFT2,0,7,0.000253721
PrecorrectionNUFFT2,0,8,0.000254745
PrecorrectionNUFFT2,0,9,0.000253977
PrecorrectionNUFFT2,0,10,0.000258265
PrecorrectionNUFFT2,0,11,0.000255545
PrecorrectionNUFFT2,0,12,0.000254617
PrecorrectionNUFFT2,0,13,0.000254361
PrecorrectionNUFFT2,0,14,0.000252537
PrecorrectionNUFFT2,0,15,0.000257945
PrecorrectionNUFFT2,0,16,0.000253913
PrecorrectionNUFFT2,0,17,0.000256793
PrecorrectionNUFFT2,0,18,0.000255097
PrecorrectionNUFFT2,0,19,0.000253561
PrecorrectionNUFFT2,0,20,0.000254361
PrecorrectionNUFFT2,0,21,0.000254873
PrecorrectionNUFFT2,0,22,0.000255641
PrecorrectionNUFFT2,0,23,0.000254649
PrecorrectionNUFFT2,0,24,0.000253593
FFTNUFFT2,0,0,0.017547176
FFTNUFFT2,0,1,0.012401715
FFTNUFFT2,0,2,0.012380434
FFTNUFFT2,0,3,0.012418866
FFTNUFFT2,0,4,0.012350867
FFTNUFFT2,0,5,0.012374451
FFTNUFFT2,0,6,0.012362483
FFTNUFFT2,0,7,0.012336851
FFTNUFFT2,0,8,0.012372595
FFTNUFFT2,0,9,0.012309108
FFTNUFFT2,0,10,0.012293621
FFTNUFFT2,0,11,0.012393266
FFTNUFFT2,0,12,0.012325077
FFTNUFFT2,0,13,0.01236725
FFTNUFFT2,0,14,0.012351955
FFTNUFFT2,0,15,0.012343027
FFTNUFFT2,0,16,0.012331828
FFTNUFFT2,0,17,0.012364563
FFTNUFFT2,0,18,0.01239493
FFTNUFFT2,0,19,0.01241669
FFTNUFFT2,0,20,0.012402098
FFTNUFFT2,0,21,0.012298933
FFTNUFFT2,0,22,0.012344339
FFTNUFFT2,0,23,0.012333045
FFTNUFFT2,0,24,0.012309269
prunedIFFT,0,0,0.017533544
prunedIFFT,0,1,0.012397491
prunedIFFT,0,2,0.012376082
prunedIFFT,0,3,0.012414546
prunedIFFT,0,4,0.012346579
prunedIFFT,0,5,0.012370131
prunedIFFT,0,6,0.012358227
prunedIFFT,0,7,0.012332595
prunedIFFT,0,8,0.012368211
prunedIFFT,0,9,0.012304756
prunedIFFT,0,10,0.012289429
prunedIFFT,0,11,0.012388978
prunedIFFT,0,12,0.012320725
prunedIFFT,0,13,0.012363059
prunedIFFT,0,14,0.012347667
prunedIFFT,0,15,0.012338356
prunedIFFT,0,16,0.012327412
prunedIFFT,0,17,0.012360243
prunedIFFT,0,18,0.012390482
prunedIFFT,0,19,0.012412434
prunedIFFT,0,20,0.01239781
prunedIFFT,0,21,0.012294741
prunedIFFT,0,22,0.01234002
prunedIFFT,0,23,0.012328629
prunedIFFT,0,24,0.012305077
subIFFTs,0,0,0.004923291
subIFFTs,0,1,0.004033043
subIFFTs,0,2,0.003713948
subIFFTs,0,3,0.003992084
subIFFTs,0,4,0.003704156
subIFFTs,0,5,0.003991412
subIFFTs,0,6,0.003727836
subIFFTs,0,7,0.003985909
subIFFTs,0,8,0.003699741
subIFFTs,0,9,0.003963573
subIFFTs,0,10,0.003714204
subIFFTs,0,11,0.003973877
subIFFTs,0,12,0.00370582
subIFFTs,0,13,0.003971093
subIFFTs,0,14,0.003674717
subIFFTs,0,15,0.003975157
subIFFTs,0,16,0.003674493
subIFFTs,0,17,0.00398866
subIFFTs,0,18,0.003645566
subIFFTs,0,19,0.003978996
subIFFTs,0,20,0.003674013
subIFFTs,0,21,0.003947862
subIFFTs,0,22,0.003707548
subIFFTs,0,23,0.004003092
subIFFTs,0,24,0.003679646
subIFFTs,0,25,0.003949654
subIFFTs,0,26,0.003692157
subIFFTs,0,27,0.003985972
subIFFTs,0,28,0.003697404
subIFFTs,0,29,0.003963765
subIFFTs,0,30,0.003671261
subIFFTs,0,31,0.003974805
subIFFTs,0,32,0.003687996
subIFFTs,0,33,0.003944278
subIFFTs,0,34,0.003674749
subIFFTs,0,35,0.004007892
subIFFTs,0,36,0.003714588
subIFFTs,0,37,0.003981236
subIFFTs,0,38,0.00370454
subIFFTs,0,39,0.004011572
subIFFTs,0,40,0.003734235
subIFFTs,0,41,0.003978805
subIFFTs,0,42,0.003669885
subIFFTs,0,43,0.003933814
subIFFTs,0,44,0.003699453
subIFFTs,0,45,0.003961269
subIFFTs,0,46,0.003681181
subIFFTs,0,47,0.003967125
subIFFTs,0,48,0.003667901
subIFFTs,0,49,0.00393823
StridedWrite,0,0,0.00201585
StridedWrite,0,1,0.002002442
StridedWrite,0,2,0.002000907
StridedWrite,0,3,0.001998923
StridedWrite,0,4,0.001996746
StridedWrite,0,5,0.00199409
StridedWrite,0,6,0.002010217
