grid,rho,tolerance,timer,run,time_s
128,10,1e-4,TwiddleAdd,9,0.000214331
128,10,1e-4,TwiddleAdd,10,0.000191226
128,10,1e-4,TwiddleAdd,11,0.000214522
128,10,1e-4,TwiddleAdd,12,0.000191739
128,10,1e-4,TwiddleAdd,13,0.000215258
128,10,1e-4,TwiddleAdd,14,0.000189179
128,10,1e-4,TwiddleAdd,15,0.000214298
128,10,1e-4,TwiddleAdd,16,0.000191707
128,10,1e-4,TwiddleAdd,17,0.000216922
128,10,1e-4,TwiddleAdd,18,0.000191611
128,10,1e-4,TwiddleAdd,19,0.000214714
128,10,1e-4,TwiddleAdd,20,0.000193595
128,10,1e-4,TwiddleAdd,21,0.000216026
128,10,1e-4,TwiddleAdd,22,0.000190523
128,10,1e-4,TwiddleAdd,23,0.000212027
128,10,1e-4,TwiddleAdd,24,0.000187131
128,10,1e-4,TwiddleAdd,25,0.000218906
128,10,1e-4,TwiddleAdd,26,0.000195995
128,10,1e-4,TwiddleAdd,27,0.00021561
128,10,1e-4,TwiddleAdd,28,0.000189883
128,10,1e-4,TwiddleAdd,29,0.000218938
128,10,1e-4,TwiddleAdd,30,0.000190747
128,10,1e-4,TwiddleAdd,31,0.000221339
128,10,1e-4,TwiddleAdd,32,0.000193243
128,10,1e-4,TwiddleAdd,33,0.000215963
128,10,1e-4,TwiddleAdd,34,0.000191067
128,10,1e-4,TwiddleAdd,35,0.000216954
128,10,1e-4,TwiddleAdd,36,0.000189691
128,10,1e-4,TwiddleAdd,37,0.000220858
128,10,1e-4,TwiddleAdd,38,0.000188219
128,10,1e-4,TwiddleAdd,39,0.000225594
128,10,1e-4,TwiddleAdd,40,0.000188251
128,10,1e-4,TwiddleAdd,41,0.00021625
128,10,1e-4,TwiddleAdd,42,0.000194331
128,10,1e-4,TwiddleAdd,43,0.000220282
128,10,1e-4,TwiddleAdd,44,0.000190203
128,10,1e-4,TwiddleAdd,45,0.000219546
128,10,1e-4,TwiddleAdd,46,0.000191995
128,10,1e-4,TwiddleAdd,47,0.000214202
128,10,1e-4,TwiddleAdd,48,0.000191867
128,10,1e-4,TwiddleAdd,49,0.000220058
128,10,1e-4,prunedFFT,0,0.054049113
128,10,1e-4,prunedFFT,1,0.002763576
128,10,1e-4,prunedFFT,2,0.002654523
128,10,1e-4,prunedFFT,3,0.002674202
128,10,1e-4,prunedFFT,4,0.002676506
128,10,1e-4,prunedFFT,5,0.002601755
128,10,1e-4,prunedFFT,6,0.002628027
128,10,1e-4,prunedFFT,7,0.002668346
128,10,1e-4,prunedFFT,8,0.002590204
128,10,1e-4,prunedFFT,9,0.002628571
128,10,1e-4,prunedFFT,10,0.002644219
128,10,1e-4,prunedFFT,11,0.002570173
128,10,1e-4,prunedFFT,12,0.002656763
128,10,1e-4,prunedFFT,13,0.002607068
128,10,1e-4,prunedFFT,14,0.002622747
128,10,1e-4,prunedFFT,15,0.002623675
128,10,1e-4,prunedFFT,16,0.002604156
128,10,1e-4,prunedFFT,17,0.00265097
128,10,1e-4,prunedFFT,18,0.002634491
128,10,1e-4,prunedFFT,19,0.002602332
128,10,1e-4,prunedFFT,20,0.002545021
128,10,1e-4,prunedFFT,21,0.00267897
128,10,1e-4,prunedFFT,22,0.002661306
128,10,1e-4,prunedFFT,23,0.002568349
128,10,1e-4,prunedFFT,24,0.002618715
128,10,1e-4,subFFTs,0,0.051651705
128,10,1e-4,subFFTs,1,0.001142018
128,10,1e-4,subFFTs,2,0.001217152
128,10,1e-4,subFFTs,3,0.001108067
128,10,1e-4,subFFTs,4,0.001139235
128,10,1e-4,subFFTs,5,0.001074051
128,10,1e-4,subFFTs,6,0.001156482
128,10,1e-4,subFFTs,7,0.001075268
128,10,1e-4,subFFTs,8,0.001163746
128,10,1e-4,subFFTs,9,0.00106954
128,10,1e-4,subFFTs,10,0.001120995
128,10,1e-4,subFFTs,11,0.001038661
128,10,1e-4,subFFTs,12,0.00112877
128,10,1e-4,subFFTs,13,0.001056165
128,10,1e-4,subFFTs,14,0.001136034
128,10,1e-4,subFFTs,15,0.001092579
128,10,1e-4,subFFTs,16,0.001100451
128,10,1e-4,subFFTs,17,0.00104474
128,10,1e-4,subFFTs,18,0.001105123
128,10,1e-4,subFFTs,19,0.001079652
128,10,1e-4,subFFTs,20,0.001134563
128,10,1e-4,subFFTs,21,0.001063045
128,10,1e-4,subFFTs,22,0.001104931
128,10,1e-4,subFFTs,23,0.001025573
128,10,1e-4,subFFTs,24,0.00113661
128,10,1e-4,subFFTs,25,0.001078468
128,10,1e-4,subFFTs,26,0.001118179
128,10,1e-4,subFFTs,27,0.001041605
128,10,1e-4,subFFTs,28,0.001137186
128,10,1e-4,subFFTs,29,0.001040901
128,10,1e-4,subFFTs,30,0.00111725
128,10,1e-4,subFFTs,31,0.001054468
128,10,1e-4,subFFTs,32,0.001125283
128,10,1e-4,subFFTs,33,0.001033221
128,10,1e-4,subFFTs,34,0.00112061
128,10,1e-4,subFFTs,35,0.001083268
128,10,1e-4,subFFTs,36,0.001131746
128,10,1e-4,subFFTs,37,0.001055812
128,10,1e-4,subFFTs,38,0.001108963
128,10,1e-4,subFFTs,39,0.001043077
128,10,1e-4,subFFTs,40,0.001084452
128,10,1e-4,subFFTs,41,0.001019525
128,10,1e-4,subFFTs,42,0.001117251
128,10,1e-4,subFFTs,43,0.001110243
128,10,1e-4,subFFTs,44,0.001129315
128,10,1e-4,subFFTs,45,0.001087108
128,10,1e-4,subFFTs,46,0.001075556
128,10,1e-4,subFFTs,47,0.001049892
128,10,1e-4,subFFTs,48,0.001104963
128,10,1e-4,subFFTs,49,0.001065028
128,10,1e-4,deconvolutionNUFFT1,0,6.691e-05
128,10,1e-4,deconvolutionNUFFT1,1,4.0159e-05
128,10,1e-4,deconvolutionNUFFT1,2,3.9999e-05
128,10,1e-4,deconvolutionNUFFT1,3,3.7663e-05
128,10,1e-4,deconvolutionNUFFT1,4,3.6095e-05
128,10,1e-4,deconvolutionNUFFT1,5,3.7151e-05
128,10,1e-4,deconvolutionNUFFT1,6,4.0095e-05
128,10,1e-4,deconvolutionNUFFT1,7,3.8591e-05
128,10,1e-4,deconvolutionNUFFT1,8,3.9199e-05
128,10,1e-4,deconvolutionNUFFT1,9,3.8271e-05
128,10,1e-4,deconvolutionNUFFT1,10,3.9839e-05
128,10,1e-4,deconvolutionNUFFT1,11,3.6672e-05
128,10,1e-4,deconvolutionNUFFT1,12,3.7567e-05
128,10,1e-4,deconvolutionNUFFT1,13,3.6863e-05
128,10,1e-4,deconvolutionNUFFT1,14,3.7759e-05
128,10,1e-4,deconvolutionNUFFT1,15,3.7983e-05
128,10,1e-4,deconvolutionNUFFT1,16,3.9583e-05
128,10,1e-4,deconvolutionNUFFT1,17,3.6191e-05
128,10,1e-4,deconvolutionNUFFT1,18,3.9167e-05
128,10,1e-4,deconvolutionNUFFT1,19,3.6223e-05
128,10,1e-4,deconvolutionNUFFT1,20,4.0927e-05
128,10,1e-4,deconvolutionNUFFT1,21,3.7311e-05
128,10,1e-4,deconvolutionNUFFT1,22,3.6063e-05
128,10,1e-4,deconvolutionNUFFT1,23,3.8271e-05
128,10,1e-4,deconvolutionNUFFT1,24,4.0671e-05
128,10,1e-4,NativeNUFFT2,0,0.012245088
128,10,1e-4,NativeNUFFT2,1,0.008462371
128,10,1e-4,NativeNUFFT2,2,0.008493825
128,10,1e-4,NativeNUFFT2,3,0.008495009
128,10,1e-4,NativeNUFFT2,4,0.008446531
128,10,1e-4,NativeNUFFT2,5,0.008382404
128,10,1e-4,NativeNUFFT2,6,0.008443555
128,10,1e-4,NativeNUFFT2,7,0.008463395
128,10,1e-4,NativeNUFFT2,8,0.008391781
128,10,1e-4,NativeNUFFT2,9,0.008427363
128,10,1e-4,NativeNUFFT2,10,0.008409412
128,10,1e-4,NativeNUFFT2,11,0.008465315
128,10,1e-4,NativeNUFFT2,12,0.008468162
128,10,1e-4,NativeNUFFT2,13,0.008412003
128,10,1e-4,NativeNUFFT2,14,0.008443683
128,10,1e-4,NativeNUFFT2,15,0.008535041
128,10,1e-4,NativeNUFFT2,16,0.008542144
128,10,1e-4,NativeNUFFT2,17,0.008490211
128,10,1e-4,NativeNUFFT2,18,0.008470787
128,10,1e-4,NativeNUFFT2,19,0.008465922
128,10,1e-4,NativeNUFFT2,20,0.008459875
128,10,1e-4,NativeNUFFT2,21,0.008507522
128,10,1e-4,NativeNUFFT2,22,0.00846077
128,10,1e-4,NativeNUFFT2,23,0.008449251
128,10,1e-4,NativeNUFFT2,24,0.008488546
128,10,1e-4,PrecorrectionNUFFT2,0,7.187e-05
128,10,1e-4,PrecorrectionNUFFT2,1,5.379e-05
128,10,1e-4,PrecorrectionNUFFT2,2,5.4494e-05
128,10,1e-4,PrecorrectionNUFFT2,3,4.8958e-05
128,10,1e-4,PrecorrectionNUFFT2,4,5.2926e-05
128,10,1e-4,PrecorrectionNUFFT2,5,5.075e-05
128,10,1e-4,PrecorrectionNUFFT2,6,5.4335e-05
128,10,1e-4,PrecorrectionNUFFT2,7,5.3407e-05
128,10,1e-4,PrecorrectionNUFFT2,8,4.8959e-05
128,10,1e-4,PrecorrectionNUFFT2,9,5.3791e-05
128,10,1e-4,PrecorrectionNUFFT2,10,5.1391e-05
128,10,1e-4,PrecorrectionNUFFT2,11,4.9086e-05
128,10,1e-4,PrecorrectionNUFFT2,12,5.283e-05
128,10,1e-4,PrecorrectionNUFFT2,13,5.2479e-05
128,10,1e-4,PrecorrectionNUFFT2,14,5.0271e-05
128,10,1e-4,PrecorrectionNUFFT2,15,5.3438e-05
128,10,1e-4,PrecorrectionNUFFT2,16,5.1166e-05
128,10,1e-4,PrecorrectionNUFFT2,17,5.2735e-05
128,10,1e-4,PrecorrectionNUFFT2,18,5.3887e-05
128,10,1e-4,PrecorrectionNUFFT2,19,5.2254e-05
128,10,1e-4,PrecorrectionNUFFT2,20,4.9247e-05
128,10,1e-4,PrecorrectionNUFFT2,21,5.1135e-05
128,10,1e-4,PrecorrectionNUFFT2,22,5.4047e-05
128,10,1e-4,PrecorrectionNUFFT2,23,5.2287e-05
128,10,1e-4,PrecorrectionNUFFT2,24,5.5039e-05
128,10,1e-4,FFTNUFFT2,0,0.005221336
128,10,1e-4,FFTNUFFT2,1,0.002869461
128,10,1e-4,FFTNUFFT2,2,0.002882997
128,10,1e-4,FFTNUFFT2,3,0.002887061
128,10,1e-4,FFTNUFFT2,4,0.002846646
128,10,1e-4,FFTNUFFT2,5,0.002805559
128,10,1e-4,FFTNUFFT2,6,0.002836885
128,10,1e-4,FFTNUFFT2,7,0.002866325
128,10,1e-4,FFTNUFFT2,8,0.002794647
128,10,1e-4,FFTNUFFT2,9,0.002819766
128,10,1e-4,FFTNUFFT2,10,0.002787351
128,10,1e-4,FFTNUFFT2,11,0.002839926
128,10,1e-4,FFTNUFFT2,12,0.002858773
128,10,1e-4,FFTNUFFT2,13,0.002792439
128,10,1e-4,FFTNUFFT2,14,0.002839478
128,10,1e-4,FFTNUFFT2,15,0.002855829
128,10,1e-4,FFTNUFFT2,16,0.002861781
128,10,1e-4,FFTNUFFT2,17,0.002836918
128,10,1e-4,FFTNUFFT2,18,0.002824278
128,10,1e-4,FFTNUFFT2,19,0.002836182
128,10,1e-4,FFTNUFFT2,20,0.002800374
128,10,1e-4,FFTNUFFT2,21,0.002858582
128,10,1e-4,FFTNUFFT2,22,0.002812054
128,10,1e-4,FFTNUFFT2,23,0.002798198
128,10,1e-4,FFTNUFFT2,24,0.002833622
128,10,1e-4,prunedIFFT,0,0.005206456
128,10,1e-4,prunedIFFT,1,0.002864501
128,10,1e-4,prunedIFFT,2,0.002878101
128,10,1e-4,prunedIFFT,3,0.002882325
128,10,1e-4,prunedIFFT,4,0.00284175
128,10,1e-4,prunedIFFT,5,0.002800791
128,10,1e-4,prunedIFFT,6,0.002831765
128,10,1e-4,prunedIFFT,7,0.002861525
128,10,1e-4,prunedIFFT,8,0.002789847
128,10,1e-4,prunedIFFT,9,0.00281503
128,10,1e-4,prunedIFFT,10,0.002782584
128,10,1e-4,prunedIFFT,11,0.002835094
128,10,1e-4,prunedIFFT,12,0.002853941
128,10,1e-4,prunedIFFT,13,0.002787639
128,10,1e-4,prunedIFFT,14,0.002834614
128,10,1e-4,prunedIFFT,15,0.00285103
128,10,1e-4,prunedIFFT,16,0.002856885
128,10,1e-4,prunedIFFT,17,0.002832182
128,10,1e-4,prunedIFFT,18,0.002819062
128,10,1e-4,prunedIFFT,19,0.002831414
128,10,1e-4,prunedIFFT,20,0.002795478
128,10,1e-4,prunedIFFT,21,0.002853718
128,10,1e-4,prunedIFFT,22,0.002807287
128,10,1e-4,prunedIFFT,23,0.00279343
128,10,1e-4,prunedIFFT,24,0.002828758
128,10,1e-4,subIFFTs,0,0.002603964
128,10,1e-4,subIFFTs,1,0.001135618
128,10,1e-4,subIFFTs,2,0.001122371
128,10,1e-4,subIFFTs,3,0.001047717
128,10,1e-4,subIFFTs,4,0.001122979
128,10,1e-4,subIFFTs,5,0.001058756
128,10,1e-4,subIFFTs,6,0.001111459
128,10,1e-4,subIFFTs,7,0.001077603
128,10,1e-4,subIFFTs,8,0.001076899
128,10,1e-4,subIFFTs,9,0.001069732
128,10,1e-4,subIFFTs,10,0.001075492
128,10,1e-4,subIFFTs,11,0.001036005
128,10,1e-4,subIFFTs,12,0.001063812
128,10,1e-4,subIFFTs,13,0.0010745
128,10,1e-4,subIFFTs,14,0.001097059
128,10,1e-4,subIFFTs,15,0.001068772
128,10,1e-4,subIFFTs,16,0.001050661
128,10,1e-4,subIFFTs,17,0.001040837
128,10,1e-4,subIFFTs,18,0.001063556
128,10,1e-4,subIFFTs,19,0.001059844
128,10,1e-4,subIFFTs,20,0.001050468
128,10,1e-4,subIFFTs,21,0.001039268
128,10,1e-4,subIFFTs,22,0.001083299
128,10,1e-4,subIFFTs,23,0.001051973
128,10,1e-4,subIFFTs,24,0.00110202
128,10,1e-4,subIFFTs,25,0.001053956
128,10,1e-4,subIFFTs,26,0.001060484
128,10,1e-4,subIFFTs,27,0.001030213
128,10,1e-4,subIFFTs,28,0.001061156
128,10,1e-4,subIFFTs,29,0.001076932
128,10,1e-4,subIFFTs,30,0.001094628
128,10,1e-4,subIFFTs,31,0.001066852
128,10,1e-4,subIFFTs,32,0.001088003
128,10,1e-4,subIFFTs,33,0.00107482
128,10,1e-4,subIFFTs,34,0.001083684
128,10,1e-4,subIFFTs,35,0.00106106
128,10,1e-4,subIFFTs,36,0.00106762
128,10,1e-4,subIFFTs,37,0.001059845
128,10,1e-4,subIFFTs,38,0.001084195
128,10,1e-4,subIFFTs,39,0.001049093
128,10,1e-4,subIFFTs,40,0.001037925
128,10,1e-4,subIFFTs,41,0.001068772
128,10,1e-4,subIFFTs,42,0.001084323
128,10,1e-4,subIFFTs,43,0.001079428
128,10,1e-4,subIFFTs,44,0.001070372
128,10,1e-4,subIFFTs,45,0.001045092
128,10,1e-4,subIFFTs,46,0.001061764
128,10,1e-4,subIFFTs,47,0.001039269
128,10,1e-4,subIFFTs,48,0.001066628
128,10,1e-4,subIFFTs,49,0.00106698
128,10,1e-4,StridedWrite,0,0.000309016
128,10,1e-4,StridedWrite,1,0.000290105
128,10,1e-4,StridedWrite,2,0.000292856
128,10,1e-4,StridedWrite,3,0.000289272
128,10,1e-4,StridedWrite,4,0.00029292
128,10,1e-4,StridedWrite,5,0.000289049
128,10,1e-4,StridedWrite,6,0.000291961
128,10,1e-4,StridedWrite,7,0.000288761
128,10,1e-4,StridedWrite,8,0.000293337
128,10,1e-4,StridedWrite,9,0.000287128
128,10,1e-4,StridedWrite,10,0.000288281
128,10,1e-4,StridedWrite,11,0.000287577
128,10,1e-4,StridedWrite,12,0.000291832
128,10,1e-4,StridedWrite,13,0.00028844
128,10,1e-4,StridedWrite,14,0.000290169
128,10,1e-4,StridedWrite,15,0.000289688
128,10,1e-4,StridedWrite,16,0.000288056
128,10,1e-4,StridedWrite,17,0.000293528
128,10,1e-4,StridedWrite,18,0.000290457
128,10,1e-4,StridedWrite,19,0.000288952
128,10,1e-4,StridedWrite,20,0.000288377
128,10,1e-4,StridedWrite,21,0.000289241
128,10,1e-4,StridedWrite,22,0.000292537
128,10,1e-4,StridedWrite,23,0.000291192
128,10,1e-4,StridedWrite,24,0.0002934
128,10,1e-4,StridedWrite,25,0.000288728
128,10,1e-4,StridedWrite,26,0.000296856
128,10,1e-4,StridedWrite,27,0.00028716
128,10,1e-4,StridedWrite,28,0.000294136
128,10,1e-4,StridedWrite,29,0.00028972
128,10,1e-4,StridedWrite,30,0.000290296
128,10,1e-4,StridedWrite,31,0.000286713
128,10,1e-4,StridedWrite,32,0.00029452
128,10,1e-4,StridedWrite,33,0.000287
128,10,1e-4,StridedWrite,34,0.000291064
128,10,1e-4,StridedWrite,35,0.000283353
128,10,1e-4,StridedWrite,36,0.000289561
128,10,1e-4,StridedWrite,37,0.000289272
128,10,1e-4,StridedWrite,38,0.00029244
128,10,1e-4,StridedWrite,39,0.000289144
128,10,1e-4,StridedWrite,40,0.000287512
128,10,1e-4,StridedWrite,41,0.000289849
128,10,1e-4,StridedWrite,42,0.000288153
128,10,1e-4,StridedWrite,43,0.000288376
128,10,1e-4,StridedWrite,44,0.00029276
128,10,1e-4,StridedWrite,45,0.000286137
128,10,1e-4,StridedWrite,46,0.0002918
128,10,1e-4,StridedWrite,47,0.000286649
128,10,1e-4,StridedWrite,48,0.000291897
128,10,1e-4,StridedWrite,49,0.000287928
128,10,1e-4,FillHaloNUFFT2,0,0.000114269
128,10,1e-4,FillHaloNUFFT2,1,8.7134e-05
128,10,1e-4,FillHaloNUFFT2,2,8.8862e-05
128,10,1e-4,FillHaloNUFFT2,3,8.4349e-05
128,10,1e-4,FillHaloNUFFT2,4,8.451e-05
128,10,1e-4,FillHaloNUFFT2,5,8.4894e-05
128,10,1e-4,FillHaloNUFFT2,6,8.4382e-05
128,10,1e-4,FillHaloNUFFT2,7,8.3966e-05
128,10,1e-4,FillHaloNUFFT2,8,8.4414e-05
128,10,1e-4,FillHaloNUFFT2,9,9.0686e-05
128,10,1e-4,FillHaloNUFFT2,10,8.3934e-05
128,10,1e-4,FillHaloNUFFT2,11,8.7806e-05
128,10,1e-4,FillHaloNUFFT2,12,8.2366e-05
128,10,1e-4,FillHaloNUFFT2,13,8.1694e-05
128,10,1e-4,FillHaloNUFFT2,14,8.6942e-05
128,10,1e-4,FillHaloNUFFT2,15,8.4222e-05
128,10,1e-4,FillHaloNUFFT2,16,8.5214e-05
128,10,1e-4,FillHaloNUFFT2,17,8.1342e-05
128,10,1e-4,FillHaloNUFFT2,18,8.6942e-05
128,10,1e-4,FillHaloNUFFT2,19,8.179e-05
128,10,1e-4,FillHaloNUFFT2,20,9.0206e-05
128,10,1e-4,FillHaloNUFFT2,21,8.8637e-05
128,10,1e-4,FillHaloNUFFT2,22,9.0845e-05
128,10,1e-4,FillHaloNUFFT2,23,8.2366e-05
128,10,1e-4,FillHaloNUFFT2,24,8.4958e-05
128,10,1e-4,GatherNUFFT2,0,0.006809102
128,10,1e-4,GatherNUFFT2,1,0.00543253
128,10,1e-4,GatherNUFFT2,2,0.005450001
128,10,1e-4,GatherNUFFT2,3,0.00544277
128,10,1e-4,GatherNUFFT2,4,0.005444658
128,10,1e-4,GatherNUFFT2,5,0.005423442
128,10,1e-4,GatherNUFFT2,6,0.005450609
128,10,1e-4,GatherNUFFT2,7,0.005441554
128,10,1e-4,GatherNUFFT2,8,0.005445553
128,10,1e-4,GatherNUFFT2,9,0.005444721
128,10,1e-4,GatherNUFFT2,10,0.005467377
128,10,1e-4,GatherNUFFT2,11,0.005471217
128,10,1e-4,GatherNUFFT2,12,0.005456081
128,10,1e-4,GatherNUFFT2,13,0.005466833
128,10,1e-4,GatherNUFFT2,14,0.005448146
128,10,1e-4,GatherNUFFT2,15,0.005522256
128,10,1e-4,GatherNUFFT2,16,0.005524815
128,10,1e-4,GatherNUFFT2,17,0.005500945
128,10,1e-4,GatherNUFFT2,18,0.005487376
128,10,1e-4,GatherNUFFT2,19,0.005478384
128,10,1e-4,GatherNUFFT2,20,0.005501072
128,10,1e-4,GatherNUFFT2,21,0.005490993
128,10,1e-4,GatherNUFFT2,22,0.005484368
128,10,1e-4,GatherNUFFT2,23,0.005497936
128,10,1e-4,GatherNUFFT2,24,0.005497584
128,10,1e-4,gather,0,0.006798766
128,10,1e-4,gather,1,0.005428338
128,10,1e-4,gather,2,0.005445681
128,10,1e-4,gather,3,0.005438578
128,10,1e-4,gather,4,0.005440434
128,10,1e-4,gather,5,0.005419186
128,10,1e-4,gather,6,0.005446417
128,10,1e-4,gather,7,0.00543733
128,10,1e-4,gather,8,0.005441298
128,10,1e-4,gather,9,0.00544053
128,10,1e-4,gather,10,0.005463217
128,10,1e-4,gather,11,0.005466961
128,10,1e-4,gather,12,0.005451825
128,10,1e-4,gather,13,0.005462609
128,10,1e-4,gather,14,0.005443986
128,10,1e-4,gather,15,0.005518032
128,10,1e-4,gather,16,0.005520591
128,10,1e-4,gather,17,0.005496657
128,10,1e-4,gather,18,0.005483216
128,10,1e-4,gather,19,0.005474128
128,10,1e-4,gather,20,0.005496912
128,10,1e-4,gather,21,0.005486801
128,10,1e-4,gather,22,0.005480144
128,10,1e-4,gather,23,0.005493744
128,10,1e-4,gather,24,0.005493328
128,10,1e-4,fillHalo,0,7.091e-05
128,10,1e-4,fillHalo,1,6.691e-05
128,10,1e-4,fillHalo,2,6.8958e-05
128,10,1e-4,fillHalo,3,6.9438e-05
128,10,1e-4,fillHalo,4,6.8734e-05
128,10,1e-4,fillHalo,5,6.9342e-05
128,10,1e-4,fillHalo,6,6.6942e-05
128,10,1e-4,fillHalo,7,7.1838e-05
128,10,1e-4,fillHalo,8,7.1902e-05
128,10,1e-4,fillHalo,9,7.1583e-05
128,10,1e-4,fillHalo,10,6.9886e-05
128,10,1e-4,fillHalo,11,7.2542e-05
128,10,1e-4,fillHalo,12,6.7486e-05
128,10,1e-4,fillHalo,13,7.171e-05
128,10,1e-4,fillHalo,14,7.2094e-05
128,10,1e-4,fillHalo,15,6.9374e-05
128,10,1e-4,fillHalo,16,7.0206e-05
128,10,1e-4,fillHalo,17,6.8862e-05
128,10,1e-4,fillHalo,18,6.8415e-05
128,10,1e-4,fillHalo,19,6.6494e-05
128,10,1e-4,fillHalo,20,7.0334e-05
128,10,1e-4,fillHalo,21,6.9854e-05
128,10,1e-4,fillHalo,22,6.8574e-05
128,10,1e-4,fillHalo,23,7.2894e-05
128,10,1e-4,fillHalo,24,7.475e-05
128,10,1e-4,gatherKernel,0,0.006716976
128,10,1e-4,gatherKernel,1,0.005355156
128,10,1e-4,gatherKernel,2,0.005370163
128,10,1e-4,gatherKernel,3,0.005362548
128,10,1e-4,gatherKernel,4,0.005364948
128,10,1e-4,gatherKernel,5,0.005343572
128,10,1e-4,gatherKernel,6,0.005373235
128,10,1e-4,gatherKernel,7,0.005359252
128,10,1e-4,gatherKernel,8,0.005362996
128,10,1e-4,gatherKernel,9,0.00536274
128,10,1e-4,gatherKernel,10,0.005387091
128,10,1e-4,gatherKernel,11,0.005388211
128,10,1e-4,gatherKernel,12,0.005378099
128,10,1e-4,gatherKernel,13,0.005384691
128,10,1e-4,gatherKernel,14,0.005365716
128,10,1e-4,gatherKernel,15,0.005442482
128,10,1e-4,gatherKernel,16,0.005443441
128,10,1e-4,gatherKernel,17,0.005421587
128,10,1e-4,gatherKernel,18,0.005408562
128,10,1e-4,gatherKernel,19,0.005401458
128,10,1e-4,gatherKernel,20,0.005420402
128,10,1e-4,gatherKernel,21,0.005410419
128,10,1e-4,gatherKernel,22,0.005404883
128,10,1e-4,gatherKernel,23,0.005414674
128,10,1e-4,gatherKernel,24,0.005412339
128,10,1e-4,gatherKernelSort,0,0.003708479
128,10,1e-4,gatherKernelSort,1,0.002410529
128,10,1e-4,gatherKernelSort,2,0.002405633
128,10,1e-4,gatherKernelSort,3,0.002402561
128,10,1e-4,gatherKernelSort,4,0.002406305
128,10,1e-4,gatherKernelSort,5,0.002401825
128,10,1e-4,gatherKernelSort,6,0.002413441
128,10,1e-4,gatherKernelSort,7,0.002406817
128,10,1e-4,gatherKernelSort,8,0.002410337
128,10,1e-4,gatherKernelSort,9,0.002402977
128,10,1e-4,gatherKernelSort,10,0.002411361
128,10,1e-4,gatherKernelSort,11,0.002409953
128,10,1e-4,gatherKernelSort,12,0.002406177
128,10,1e-4,gatherKernelSort,13,0.002411041
128,10,1e-4,gatherKernelSort,14,0.002408225
128,10,1e-4,gatherKernelSort,15,0.002423457
128,10,1e-4,gatherKernelSort,16,0.002416
128,10,1e-4,gatherKernelSort,17,0.002417985
128,10,1e-4,gatherKernelSort,18,0.002412257
128,10,1e-4,gatherKernelSort,19,0.002412
128,10,1e-4,gatherKernelSort,20,0.002416736
128,10,1e-4,gatherKernelSort,21,0.002412161
128,10,1e-4,gatherKernelSort,22,0.002416961
128,10,1e-4,gatherKernelSort,23,0.002418145
128,10,1e-4,gatherKernelSort,24,0.002414369
128,10,1e-4,Total_NUFFT_Cycle,0,0.039796526
128,10,1e-4,Total_NUFFT_Cycle,1,0.039893612
128,10,1e-4,Total_NUFFT_Cycle,2,0.039936778
128,10,1e-4,Total_NUFFT_Cycle,3,0.03982635
128,10,1e-4,Total_NUFFT_Cycle,4,0.03984926
128,10,1e-4,Total_NUFFT_Cycle,5,0.039933547
128,10,1e-4,Total_NUFFT_Cycle,6,0.039877133
128,10,1e-4,Total_NUFFT_Cycle,7,0.040016808
128,10,1e-4,Total_NUFFT_Cycle,8,0.03998113
128,10,1e-4,Total_NUFFT_Cycle,9,0.040035368
128,10,1e-4,Total_NUFFT_Cycle,10,0.040228452
128,10,1e-4,Total_NUFFT_Cycle,11,0.040201219
128,10,1e-4,Total_NUFFT_Cycle,12,0.040319232
128,10,1e-4,Total_NUFFT_Cycle,13,0.040177125
128,10,1e-4,Total_NUFFT_Cycle,14,0.040172132
128,10,1e-4,Total_NUFFT_Cycle,15,0.040100646
128,10,1e-4,Total_NUFFT_Cycle,16,0.040258115
128,10,1e-4,Total_NUFFT_Cycle,17,0.040219138
128,10,1e-4,Total_NUFFT_Cycle,18,0.040068392
128,10,1e-4,Total_NUFFT_Cycle,19,0.040236323
192,10,1e-4,NativeNUFFT::init,0,0.011132061
192,10,1e-4,NativeNUFFT::init,1,0.010834725
192,10,1e-4,NativeNUFFT1,0,0.214858504
192,10,1e-4,NativeNUFFT1,1,0.119721314
192,10,1e-4,NativeNUFFT1,2,0.119376459
192,10,1e-4,NativeNUFFT1,3,0.120485422
192,10,1e-4,NativeNUFFT1,4,0.120937411
192,10,1e-4,NativeNUFFT1,5,0.121004961
192,10,1e-4,NativeNUFFT1,6,0.120921091
192,10,1e-4,NativeNUFFT1,7,0.120415312
192,10,1e-4,NativeNUFFT1,8,0.12035333
192,10,1e-4,NativeNUFFT1,9,0.120344625
192,10,1e-4,NativeNUFFT1,10,0.120969889
192,10,1e-4,NativeNUFFT1,11,0.121053887
192,10,1e-4,NativeNUFFT1,12,0.121412022
192,10,1e-4,NativeNUFFT1,13,0.120921475
192,10,1e-4,NativeNUFFT1,14,0.12139871
192,10,1e-4,NativeNUFFT1,15,0.120941123
192,10,1e-4,NativeNUFFT1,16,0.120660905
192,10,1e-4,NativeNUFFT1,17,0.120295027
192,10,1e-4,NativeNUFFT1,18,0.120326002
192,10,1e-4,NativeNUFFT1,19,0.120529197
192,10,1e-4,NativeNUFFT1,20,0.120385041
192,10,1e-4,NativeNUFFT1,21,0.120469934
192,10,1e-4,NativeNUFFT1,22,0.120335026
192,10,1e-4,NativeNUFFT1,23,0.12073524
192,10,1e-4,NativeNUFFT1,24,0.120955522
